code,name,market,industry_em,营收_2026Q1,归母净利润_2026Q1,扣非归母_2026Q1,毛利率_2026Q1,营收_2025A,归母净利润_2025A,扣非归母_2025A,毛利率_2025A,营收_2024A,归母净利润_2024A,扣非归母_2024A,毛利率_2024A
601636,旗滨集团,SH,玻璃玻纤,35.68,1311.45,3254.51,12.18%,157.37,6.19,6.2,13.11%,156.49,3.83,2.64,15.51%
300138,晨光生物,SZ,农产品加工,16.29,9672.16,9840.05,13.68%,65.59,3.69,3.75,13.10%,69.94,9404.96,7795.71,7.96%
603186,华正新材,SH,元件,12.34,3092.1,3112.28,12.02%,43.69,2.77,2.79,13.07%,38.65,-9743.03,-9731,10.16%
600383,金地集团,SH,房地产开发,78.82,-6.8,-6.3,15.96%,357.95,-132.81,-155.23,13.06%,752.69,-61.15,-78.2,14.95%
601500,通用股份,SH,汽车零部件,21.37,1.27,1.26,16.09%,84.97,2.01,2.01,13.06%,69.58,3.74,3.73,16.38%
300224,正海磁材,SZ,金属新材料,13.65,4704.91,4718.16,12.73%,70.31,3.07,3.08,13.05%,55.39,9234.02,8985.69,13.55%
300846,首都在线,SZ,IT服务Ⅱ,3.53,-2152.32,-1852.38,15.23%,12.37,-1.7,-1.59,13.05%,13.97,-3.03,-2.94,8.07%
600739,辽宁成大,SH,生物制品,19.91,5.51,5.49,13.35%,99.02,7.37,3.3,13.05%,107.7,2.1,6.64,14.28%
688234,天岳先进,SH,半导体,3.66,-6050.97,-6127.72,19.12%,14.65,-2.08,-2.09,13.05%,17.68,1.79,1.79,25.90%
2228,合兴包装,SZ,包装印刷,26.71,4069.24,4549.44,13.13%,101.94,1.03,1.01,13.02%,114.7,9355.51,7752.56,12.02%
601137,博威合金,SH,金属新材料,56.61,-9135.98,-9135.98,8.07%,207.53,1.25,1.25,13.02%,186.55,13.54,13.54,17.97%
605300,佳禾食品,SH,饮料乳品,5.53,1782.43,1882.1,13.90%,22.56,3079.63,3453.8,13.01%,23.11,8393.72,8591.47,16.09%
2196,方正电机,SZ,电机Ⅱ,8.15,1162.82,1142.41,12.35%,29.15,2100.97,1934.44,13.00%,24.74,-2834.53,-2859.35,13.68%
965,天保基建,SZ,房地产开发,14.88,6393.34,6402.61,16.91%,28.04,1920.94,6489.47,12.93%,25.31,1684.51,718.2,21.48%
688379,华光新材,SH,通用设备,10.79,3705.52,3705.52,12.08%,25.56,1.88,1.88,12.93%,19.18,8061.74,8061.74,13.81%
2838,道恩股份,SZ,塑料,17.16,1.19,1.34,14.69%,60.56,1.89,2.06,12.92%,53.01,1.41,1.52,11.84%
2782,可立克,SZ,其他电子Ⅱ,12.25,2546.37,2424.84,11.96%,55.32,3,3.03,12.90%,46.93,2.3,2.36,14.00%
2885,京泉华,SZ,其他电子Ⅱ,8.42,3077.89,3059.2,14.60%,33.47,8421.19,8399.69,12.90%,30.12,3821.88,4013.02,12.50%
300618,寒锐钴业,SZ,能源金属,18.65,6474.65,6038.3,17.75%,66.95,2.55,2.23,12.90%,59.5,2.02,2.29,16.32%
300793,佳禾智能,SZ,消费电子,4.8,-866.79,-866.79,8.34%,21.15,-1.55,-1.55,12.90%,24.67,4132.46,4055.68,14.85%
2470,金正大,SZ,农化制品,29.56,1144.12,1183.38,11.18%,99.16,3459.54,3327.76,12.85%,83.28,5968.53,6012.8,12.39%
2701,奥瑞金,SZ,包装印刷,72.07,5.17,6.95,14.47%,240.2,10.07,10.32,12.84%,136.73,7.91,7.77,16.31%
600815,厦工股份,SH,工程机械,2.09,-731.8,-618.3,10.57%,6.72,-7345.42,-6040.86,12.83%,6.83,676.83,4938.14,23.84%
301085,亚康股份,SZ,IT服务Ⅱ,3.6,2372.65,2317.43,18.50%,13.42,-1.42,-1.43,12.81%,13.79,2750.43,2741.37,14.28%
850,华茂股份,SZ,纺织制造,7.81,-1.97,-1.98,10.77%,34.09,2.06,2.01,12.79%,33.44,2.87,2.76,13.91%
2427,尤夫股份,SZ,化学纤维,4.81,-2005.42,-2003.19,6.73%,22.39,3803.49,3814.24,12.79%,22.86,-2693.57,-2684.46,7.21%
90,天健集团,SZ,房地产开发,36.9,-2331.45,-5406.5,7.75%,225.01,2.23,2888.8,12.78%,213.57,6.21,5.94,15.93%
2127,南极电商,SZ,互联网电商,5.01,3263.5,3249.62,14.09%,26,-2.82,-2.82,12.78%,33.58,-2.37,-2.44,15.04%
2401,中远海科,SZ,IT服务Ⅱ,2.88,729.95,731.03,16.19%,18.06,3254.13,3459.51,12.78%,17.97,1.28,1.29,17.11%
301099,雅创电子,SZ,其他电子Ⅱ,22.17,6842.33,8424.13,11.85%,66.12,1.26,1.55,12.77%,36.1,1.24,1.46,17.88%
301131,聚赛龙,SZ,塑料,3.64,925.91,925.91,12.25%,16.24,3272.79,3272.79,12.77%,17.1,3847.77,2589.74,9.94%
605555,德昌股份,SH,小家电,10.27,1266.06,1266.06,11.81%,44.97,1.63,1.63,12.77%,40.95,4.11,4.11,17.36%
2066,瑞泰科技,SZ,装修建材,8.26,-319.61,1073.55,11.85%,38.72,-5777.02,-3357.21,12.76%,43.52,5702.36,1.2,14.75%
2385,大北农,SZ,饲料,71.91,-1.75,-2.05,9.81%,291.19,-6.42,-4.88,12.75%,287.67,3.46,7.15,15.14%
600048,保利发展,SH,房地产开发,457.3,9.16,11.91,13.50%,3081.44,10.35,50.22,12.75%,3116.66,50.01,97.38,13.93%
301037,保立佳,SZ,化学制品,3.55,-2600.1,-2600.1,8.46%,16.9,-5542.15,-5551.34,12.74%,21.51,-1.5,-1.5,10.10%
2062,宏润建设,SZ,基础建设,12.28,7374.31,7545.42,12.71%,57.46,2.8,2.44,12.73%,59.23,2.83,3.46,16.55%
300073,当升科技,SZ,电池,45.26,2.77,3,15.46%,103.74,6.32,6.35,12.73%,75.93,4.72,4.73,12.38%
600159,大龙地产,SH,房地产开发,5305.12,-1572.7,-1573.55,1.59%,6.65,-2.54,-2.54,12.72%,7.52,-1.99,-2.01,9.17%
600409,XD三友化,SH,化学原料,45.08,-9152.03,-1.1,9.45%,188.31,8952.84,5188.11,12.72%,213.61,4.99,6.54,16.01%
600686,金龙汽车,SH,商用车,57.61,1.5,1.7,11.77%,245.47,4.68,5.86,12.72%,229.66,1.58,2.73,10.21%
603677,奇精机械,SH,家电零部件Ⅱ,4.87,1167.14,1139.82,11.32%,20.68,4823.22,4751.93,12.69%,20.04,6744.56,6744.56,12.35%
707,双环科技,SZ,化学原料,5.17,-2291.22,-2217.17,8.78%,20.78,-8889.54,-3413.96,12.68%,26.55,2.98,3.36,23.33%
300517,海波重科,SZ,专业工程,3693.84,349.73,349.73,12.88%,2.34,178.08,178.08,12.68%,4.2,2300.36,2300.36,14.94%
603689,皖天然气,SH,燃气Ⅱ,13.35,1.15,1.18,15.40%,51.09,3.24,3.3,12.68%,57.99,3.33,3.35,11.79%
691,亚太实业,SZ,化学原料,1.44,359.69,946.43,19.48%,5.21,-3580.31,-3361.44,12.67%,4.43,-1.05,-1.14,9.44%
2081,金 螳 螂,SZ,装修装饰Ⅱ,41.11,1.76,1.81,13.03%,173.06,4.44,4.64,12.67%,183.29,5.44,5.64,13.76%
600063,皖维高新,SH,化学纤维,19.45,1.36,1.36,15.63%,80.12,4.34,4.34,12.67%,80.3,3.7,3.56,13.01%
2785,万里石,SZ,装修建材,1.98,60.08,-341.6,15.55%,11.08,-8197.93,-1.01,12.65%,11.13,-5788.75,-7747.91,11.70%
301046,能辉科技,SZ,专业工程,1.46,-482.62,-482.62,16.10%,11.82,698.5,698.5,12.63%,10.97,5254.12,5254.12,16.53%
600279,重庆港,SH,航运港口,9.71,92.98,1735.54,12.08%,44.77,4879.52,1.2,12.63%,43.77,5.29,8.8,11.71%
688119,中钢洛耐,SH,装修建材,4.64,284.95,668.16,15.79%,19.97,-1.5,-1.45,12.62%,21.88,-5909.69,-5267.28,15.27%
1226,拓山重工,SZ,工程机械,2.07,1051.33,1051.33,15.86%,6.76,2050.96,2050.41,12.61%,6.01,2025.65,1945.67,12.70%
600416,湘电股份,SH,电机Ⅱ,12.23,5085.33,5001.31,15.08%,48.88,2.25,2.21,12.61%,47.01,2.49,2.44,17.61%
301355,南王科技,SZ,包装印刷,4.57,190.65,423.28,14.38%,17.59,-2643.15,-3032.48,12.60%,14,3728.49,2993.03,15.66%
2316,亚联发展,SZ,通信服务,8164.49,142.84,293.52,15.79%,5.86,616.64,1553.3,12.59%,6.07,995.55,2009.39,13.67%
600075,新疆天业,SH,化学原料,24.05,-5923.06,-5922.78,10.55%,104.88,-5707.47,-5702.84,12.59%,111.56,6843.5,6847.79,11.26%
2299,圣农发展,SZ,养殖业,51.62,2.53,2.57,13.67%,200.94,13.8,13.87,12.58%,185.86,7.24,7.15,11.12%
2863,今飞凯达,SZ,汽车零部件,13.97,2940.06,2964.91,12.47%,53.93,5994.2,6099.19,12.58%,49,6699,6792.53,13.77%
600150,中国船舶,SH,航海装备Ⅱ,433.12,48.32,51.7,17.48%,1519.78,78.48,105.13,12.58%,1333.51,42.2,51.48,10.48%
2404,嘉欣丝绸,SZ,服装家纺,12.87,5490.83,5724.72,13.47%,47.47,1.8,1.94,12.57%,45.61,1.61,1.75,12.40%
96,广聚能源,SZ,炼化及贸易,3.57,1222.81,1276.21,12.73%,13.66,1.15,1.17,12.54%,19.77,9695.7,9945.75,9.09%
600116,三峡水利,SH,电力,25.89,3232.46,2779.05,8.73%,101.73,4.36,4.17,12.54%,103.22,3.1,2.84,10.31%
600960,渤海汽车,SH,汽车零部件,6.77,-675.53,-789.28,16.48%,31.15,1.67,1.78,12.54%,42.27,-12.64,-4800.6,-2.72%
605100,华丰股份,SH,通用设备,2.84,1289.38,1289.38,13.14%,7.93,2278.61,2278.61,12.54%,9.16,7358.8,7358.8,15.88%
1366,播恩集团,SZ,饲料,3.45,914.92,914.92,13.99%,13.6,-1977.34,-1977.34,12.53%,10.17,-2871.39,-2871.39,13.84%
2105,信隆健康,SZ,摩托车及其他,3.6,-194.39,-195.38,13.14%,11.88,-6411.47,-6789.35,12.53%,11.91,-1893.39,-1952.62,15.16%
603126,中材节能,SH,环保设备Ⅱ,10.35,1068.81,869.19,12.32%,37.27,1371.27,1952.44,12.53%,23.24,760.24,1404.98,15.08%
300024,机器人,SZ,自动化设备,6.3,-9250.16,-9562.95,14.14%,41.22,-3.98,-3.88,12.48%,41.38,-1.94,-1.97,14.62%
301082,久盛电气,SZ,电网设备,3.81,-680.93,-680.93,10.23%,23.21,3696.12,3696.12,12.48%,19.11,-3556.47,-3556.47,10.91%
600487,亨通光电,SH,通信设备,177.91,11.05,11.82,15.98%,668.55,26.8,28.49,12.46%,599.84,27.69,29.7,13.21%
39,中集集团,SZ,通用设备,326.64,2.09,4.12,11.54%,1566.11,2.21,13.37,12.45%,1776.64,29.72,41.95,12.52%
2108,沧州明珠,SZ,塑料,6.98,4421.95,4421.95,11.43%,28.51,1.54,1.54,12.45%,27.48,1.55,1.55,11.22%
2846,英联股份,SZ,包装印刷,5.86,1252.42,1156.62,11.76%,22.61,3529.25,3161.93,12.45%,20.18,-3967.26,-4219.47,9.98%
300657,弘信电子,SZ,元件,16.16,3791.88,5623.48,12.70%,73.13,1.47,1.98,12.45%,58.75,5681.57,1.04,10.04%
603885,吉祥航空,SH,航空机场,59.8,4.41,4.4,16.12%,224.99,10.4,10.4,12.45%,220.95,9.14,9.14,14.11%
30,富奥股份,SZ,汽车零部件,37.52,1.25,1.43,10.78%,174.1,7.03,9.4,12.44%,164.68,6.76,9.28,11.56%
2554,惠博普,SZ,油服工程,3.71,-2714.63,-2737.75,20.67%,23.28,-3.7,-3.77,12.44%,26.08,-1.91,-2.17,11.33%
600703,三安光电,SH,光学光电子,29.07,6749.22,7196.81,18.48%,179.49,-3.53,-3.33,12.43%,161.06,2.53,2.56,11.90%
601669,中国电建,SH,基础建设,1450.74,19.51,26.56,10.18%,6456.04,100.07,131.11,12.43%,6338.65,120.2,158.31,13.19%
603980,吉华集团,SH,化学制品,4.11,1825.61,1653.89,15.84%,15.24,5429.62,5141.04,12.43%,16.38,1.7,1.7,11.95%
2878,元隆雅图,SZ,广告营销,6,-302.31,-176.34,12.37%,30.08,-2954.7,-2272.61,12.42%,27.1,-2.45,-2.45,12.22%
688619,罗普特,SH,计算机设备,2424.13,-1000.13,-1039.12,4.98%,1.53,-2.27,-2.28,12.42%,1.43,-1.93,-1.95,7.27%
767,晋控电力,SZ,电力,39.85,6288.67,5621.81,11.21%,154.63,1.96,1.21,12.41%,166.7,3207.74,-1.55,9.79%
600758,辽宁能源,SH,煤炭开采,10.79,-1.16,-1.16,0.91%,46.9,-2.74,-2.74,12.41%,55.26,2.02,2.01,23.37%
555,神州信息,SZ,IT服务Ⅱ,17.65,-9247.37,-1.47,12.44%,131.63,5642.83,4689.91,12.40%,100.03,-5.24,-5.36,14.94%
1239,永达股份,SZ,工程机械,4.64,257.09,1444.29,9.15%,20.4,4753.37,1.16,12.40%,8.49,7908.01,8634.45,18.95%
300134,大富科技,SZ,通信设备,6.13,-5304.89,-5273.45,11.54%,24.58,-2.7,-2.67,12.40%,23.24,-4.76,-4.37,17.14%
300972,万辰集团,SZ,休闲食品,166.34,6.3,9.68,12.87%,514.59,13.45,24.24,12.40%,323.29,2.94,6.03,10.76%
301383,天键股份,SZ,消费电子,3.98,-3444.37,-3444.6,11.20%,18.64,-3271.77,-3271.71,12.40%,22.27,2.12,2.13,18.77%
2420,毅昌科技,SZ,家电零部件Ⅱ,5.86,1863.19,2560.32,15.16%,29.74,1.91,2.06,12.39%,26.83,9469.94,9148.78,11.39%
603358,华达科技,SH,汽车零部件,11.1,-7691.35,-7642.44,9.87%,49.94,2.54,2.58,12.39%,51.06,2.25,2.72,16.02%
301137,哈焊华通,SZ,通用设备,4.03,679.09,714.16,11.63%,17.84,3753.86,4443.17,12.38%,15.73,4048.36,4048.36,10.38%
7,全新好,SZ,一般零售,1.24,-217.07,-313.69,9.48%,3.96,192.72,62.83,12.37%,3.07,5642.17,5645.62,14.82%
688669,聚石化学,SH,塑料,7.81,-5975.64,-6285.67,10.89%,39.31,-1.55,-1.52,12.35%,40.8,-2.36,-2.44,10.44%
300919,中伟新材,SZ,电池,157.5,5.55,7.79,12.42%,481.4,15.67,16.11,12.34%,402.23,14.67,17.87,12.12%
159,国际实业,SZ,炼化及贸易,4.5,729.36,726.54,12.05%,19.87,3801.72,3790.19,12.33%,25.76,-4.39,-4.39,9.77%
600023,浙能电力,SH,电力,156.62,9.47,7.33,5.45%,795.54,75.28,76.39,12.33%,880.08,77.6,88.99,12.18%
600805,悦达投资,SH,综合Ⅱ,7.31,1474.77,1541.38,10.56%,25.56,3687.15,7584.75,12.33%,30.39,2672.92,99.45,7.96%
2045,国光电器,SZ,消费电子,15.33,-2574.1,-2574.1,13.38%,79.08,-1.13,-1.12,12.32%,79.01,2.53,2.54,13.35%
301210,金杨精密,SZ,电池,5.41,2546.8,2944.24,13.41%,17.66,5100.79,6577.72,12.31%,13.65,5625.96,7465.83,12.11%
600741,华域汽车,SH,汽车零部件,401.83,12.44,14.09,12.13%,1839.99,72.07,82.27,12.30%,1696.04,67.04,75.08,12.14%
633,合金投资,SZ,金属新材料,7629.96,152.2,154.63,12.29%,2.92,757.17,893.24,12.29%,2.77,1167.79,1518.79,11.43%
300329,海伦钢琴,SZ,文娱用品,2213.04,-2061.74,-2080.85,18.23%,1.23,-8978.28,-9082.8,12.29%,1.59,-9792.24,-9881.72,13.08%
300328,宜安科技,SZ,工业金属,3.55,-1917.81,-2687.99,9.59%,17.26,-1763.73,-3494.88,12.29%,16.52,100.55,-1169.32,13.54%
2968,新大正,SZ,房地产服务,7.84,3409.07,3910.84,13.34%,30.13,9487.2,1.12,12.28%,33.87,1.14,1.27,11.69%
600418,江淮汽车,SH,商用车,114.59,-6.06,-5.94,11.36%,464.76,-17.03,-17.72,12.28%,421.16,-17.84,-19.94,10.48%
601113,华鼎股份,SH,化学纤维,11.39,870.7,685.2,8.03%,47.26,2.24,2.12,12.28%,75.21,4.89,4.74,16.54%
603007,顺景科技,SH,汽车零部件,1.48,-608.53,-183.57,15.27%,4.1,-2.28,-2.13,12.27%,9164.08,-8.13,-8.32,-26.99%
1201,东瑞股份,SZ,养殖业,6.23,-1.89,-1.89,-2.05%,21.35,-1.61,-1.61,12.26%,15.2,-6565.02,-6641.54,21.34%
603035,常熟汽饰,SH,汽车零部件,16.72,7158.08,7009.03,11.99%,71.1,3.46,3.18,12.26%,56.67,4.25,4.21,15.33%
600551,时代出版,SH,出版,11.99,5061.24,5143.11,9.59%,66.64,4.1,4.18,12.24%,83.31,4,4.05,10.08%
2929,润建股份,SZ,通信服务,18.2,1260.19,898.68,14.60%,103.49,3791.62,-3345.36,12.23%,91.99,2.47,2.01,15.67%
600516,XD方大炭,SH,冶钢原料,9.93,885.9,489.7,9.46%,35.27,9304.22,6060.27,12.23%,38.72,1.86,1.41,13.99%
2493,荣盛石化,SZ,炼化及贸易,606.29,28.15,50.12,19.69%,3086.22,8.48,32.49,12.22%,3264.75,7.24,21.25,11.48%
300735,光弘科技,SZ,消费电子,22.23,1704.31,2449.37,9.69%,89.94,2.89,3.47,12.22%,68.81,2.76,3.42,12.83%
600111,北方稀土,SH,小金属,118.59,9.18,10.47,13.22%,425.63,22.51,28.59,12.21%,329.66,10.04,15.88,10.25%
2331,皖通科技,SZ,IT服务Ⅱ,1.92,-2884.47,-2851.69,16.50%,13.43,-3.26,-3.33,12.20%,12.12,3691.65,4880.99,25.46%
601868,中国能建,SH,基础建设,1020.18,14.54,23.07,10.80%,4529.3,58.4,97.56,12.19%,4367.13,83.96,118.24,12.41%
600967,内蒙一机,SH,地面兵装Ⅱ,26.01,1.38,1.37,10.30%,100.25,3.35,3.35,12.18%,97.92,5,4.95,12.47%
2266,浙富控股,SZ,环境治理,61.82,6.02,6.18,18.46%,232.14,11.18,11.79,12.17%,209.12,9.71,10.08,12.04%
603968,醋化股份,SH,化学制品,6.44,-1812.44,-1625.41,13.06%,26.31,-5865.36,-5506.94,12.17%,29.53,-1.04,-1.02,8.66%
300801,泰和科技,SZ,化学制品,7.3,8603.26,8603.26,19.20%,28.1,7486.18,7486.18,12.15%,23.58,1.21,1.21,14.72%
600857,宁波中百,SH,一般零售,5302.56,1904.9,1904.9,26.96%,4.59,3253.6,3253.6,12.15%,8.27,-1605.67,-1605.67,7.09%
2276,万马股份,SZ,电网设备,46.24,6323.31,6292.9,10.16%,192.4,3.47,3.45,12.14%,177.61,3.41,3.44,11.32%
301118,恒光股份,SZ,化学原料,4.09,2399.34,2498.83,17.16%,15.05,-1547.65,-1139.9,12.14%,12.35,-6093.16,-6129.82,8.17%
600088,中视传媒,SH,影视院线,1.1,67.68,48.07,18.19%,10.37,-1795.68,-1555.95,12.14%,11.38,4384.64,4730.74,13.19%
601611,中国核建,SH,基础建设,230.07,4.03,6.94,9.36%,1019.16,13.19,23.18,12.14%,1135.41,20.64,27.91,11.72%
603206,嘉环科技,SH,通信服务,8.01,1451.8,1393.51,12.95%,46.85,5323.32,5249.43,12.14%,44.8,6940.6,6908.6,13.34%
2434,万里扬,SZ,汽车零部件,9.14,7190.86,7141.56,15.37%,54.52,2.4,2.67,12.11%,60.13,2.4,2.57,15.27%
300599,雄塑科技,SZ,装修建材,2.18,3225.78,3225.78,13.07%,9.1,-8080.96,-8080.96,12.11%,10.31,-1.11,-1.11,9.89%
605068,明新旭腾,SH,汽车零部件,3.02,-1541.54,-1594.3,13.80%,14.83,1481.09,1453.46,12.11%,11.79,-1.72,-1.72,20.50%
59,华锦股份,SZ,炼化及贸易,83.69,4435.71,6564.27,17.94%,417.56,-17.63,-17.29,12.10%,345.96,-27.95,-28.42,7.50%
600615,鑫源智造,SH,工业金属,1.5,-418,-920.13,9.50%,6.17,-447.54,-1655.63,12.08%,1.89,875.7,1016.99,15.33%
948,南天信息,SZ,软件开发,16.34,-2382.18,-2460.15,11.60%,100.04,3661.89,3893.87,12.07%,94.51,1.16,1.11,12.94%
1338,永顺泰,SZ,农产品加工,9.45,3320.8,3320.8,7.68%,39.27,2.37,2.37,12.07%,42.82,2.99,2.99,11.93%
300129,泰胜风能,SZ,风电设备,5.68,1361.28,1027.55,12.25%,51.94,2.15,2,12.07%,48.38,1.82,1.88,13.83%
603165,荣晟环保,SH,造纸,5.62,7583.14,7583.14,13.02%,22.53,2.24,2.24,12.07%,22.35,2.86,2.86,14.96%
301581,黄山谷捷,SZ,汽车零部件,2.14,817.72,981.16,7.41%,8.48,5502.96,5977.53,12.05%,7.25,1.12,1.17,22.50%
2921,联诚精密,SZ,汽车零部件,3.2,-94.91,-96.2,14.16%,11.58,-1449.29,-1446.73,12.04%,10.75,-3795.74,-3875.02,12.32%
628,高新发展,SZ,房屋建设Ⅱ,5.58,178.99,-377.32,14.69%,49.8,1.09,6710.78,12.02%,71.27,6136.97,3092.18,9.08%
2208,合肥城建,SZ,房地产开发,26.88,-2489.46,4874.19,10.60%,101.02,-5.21,-2.86,12.02%,76.96,-5657.25,9567.41,15.66%
601992,金隅集团,SH,水泥,153.17,-16.78,-22.2,4.80%,911.13,-10.09,-15.07,12.01%,1107.12,-5.55,-15.34,10.46%
2521,齐峰新材,SZ,造纸,8.04,4011.18,4068.14,12.69%,33.56,1.55,1.57,12.00%,33.88,1.12,1.14,10.25%
570,苏常柴Ａ,SZ,汽车零部件,9.42,7439.49,7688.08,14.28%,24.76,5082.1,5797.44,11.97%,24.16,1848.99,2461.76,12.28%
2133,广宇集团,SZ,房地产开发,3.11,-416.3,-1040.15,9.65%,40.76,3826.54,-1108.15,11.96%,46.49,-10.09,-12.22,3.64%
300256,星星科技,SZ,消费电子,2.88,-1850.93,-1905.94,7.64%,15.32,-3162.45,-3192.27,11.96%,12.02,-6.19,-6.2,9.99%
600410,华胜天成,SH,IT服务Ⅱ,10.18,-9229.63,-3428.69,11.35%,46.59,2769.42,6494.78,11.96%,42.71,2412.2,4793.34,13.08%
688269,凯立新材,SH,化学制品,7.55,4834.35,4753.05,12.50%,20.31,1.09,1.08,11.96%,16.87,9261.65,9175.11,11.23%
2707,众信旅游,SZ,旅游及景区,12.65,989.37,191.72,13.41%,68.22,705.87,1594.9,11.95%,64.55,1.06,1.25,13.00%
603768,常青股份,SH,汽车零部件,9.19,693.45,693.45,17.71%,35.27,-2.05,-2.05,11.94%,34.09,6815.92,6815.92,17.03%
601133,柏诚股份,SH,专业工程,8.6,3108.11,3115.62,11.94%,41.33,2.05,2.05,11.93%,52.44,2.12,2.12,10.00%
2475,立讯精密,SZ,消费电子,838.88,36.6,39.68,11.92%,3323.44,166,181.7,11.91%,2687.95,133.66,145.79,10.41%
2551,尚荣医疗,SZ,医疗器械,2.57,-180.63,-123.43,14.73%,10.77,-1.4,-1.46,11.88%,14.48,2228.2,2591.25,17.90%
688737,中自科技,SH,汽车零部件,7.16,344.31,339.92,11.71%,17.67,-5645.91,-5601.87,11.88%,15.65,-2621.16,-2347.09,9.52%
300917,特发服务,SZ,房地产服务,7.31,3281.11,3549.02,11.63%,29.72,1.24,1.35,11.86%,28.64,1.22,1.33,11.78%
2539,云图控股,SZ,农化制品,61.02,3.04,3.12,12.28%,214,8.27,8.46,11.84%,203.8,8.04,8.19,10.71%
300798,锦鸡股份,SZ,化学制品,3.28,-1591.23,-1591.23,7.82%,11.84,-3518,-3518,11.83%,10.09,565.23,565.23,15.30%
600078,澄星股份,SH,农化制品,9.98,2758.34,5300.5,14.74%,35.96,847.21,9879.33,11.82%,33.56,-1.99,-1.35,6.94%
301539,宏鑫科技,SZ,汽车零部件,2.88,-1470.99,-1470.99,7.69%,10.73,2760.69,2760.69,11.81%,10.28,5012.99,5012.99,14.92%
2241,歌尔股份,SZ,消费电子,186.59,5.03,5.22,13.77%,965.5,39.4,38.33,11.80%,1009.54,26.65,25.86,11.09%
688519,南亚新材,SH,元件,18.32,1.5,1.5,15.20%,52.28,2.4,2.4,11.80%,33.62,5032.02,5031.99,8.65%
603335,迪生力,SH,汽车零部件,1.71,-1981.72,-2445.29,18.48%,9.84,4848.07,616.43,11.73%,10.45,-1.45,-1.94,10.52%
300022,吉峰科技,SZ,专业连锁Ⅱ,7.41,422.25,1234.03,10.17%,27.66,-3121.91,-1122.74,11.72%,27.09,-3081.28,-223.56,13.58%
600596,新安股份,SH,农化制品,40.83,9628.06,9975.99,13.27%,146.25,1.47,1.27,11.70%,146.65,5140.69,5862.79,11.07%
300283,温州宏丰,SZ,电网设备,14.29,5629.53,4880.55,13.90%,36.56,2517.41,-403.95,11.69%,29.35,-7367.39,-1.07,9.28%
2965,祥鑫科技,SZ,汽车零部件,19.17,-1706.62,-1471.14,7.47%,79.27,1.55,1.57,11.67%,67.44,3.59,3.6,14.12%
600961,株冶集团,SH,工业金属,70.08,11.44,11.46,24.09%,222.46,11.25,11.26,11.65%,197.59,7.87,8.02,8.82%
300449,汉邦高科,SZ,计算机设备,4217.45,-741.43,-801.81,11.53%,1.63,-7862.87,-7909.42,11.62%,1.48,-6215.12,-6216.26,15.35%
301212,联盛化学,SZ,化学制品,1.86,609.12,710.88,16.20%,6.93,1385.26,1644.32,11.62%,6.32,1725.89,1541.18,10.19%
2449,国星光电,SZ,光学光电子,6.16,-3357.52,-3373.18,9.84%,32.81,-1299.35,-1300.89,11.61%,34.73,5153.01,5437.55,11.46%
600853,龙建股份,SH,基础建设,18,782.19,822.63,11.67%,176.13,3.89,3.94,11.61%,182.9,4.13,4.28,11.75%
605169,洪通燃气,SH,燃气Ⅱ,5.56,438.78,583.7,9.68%,31.27,1.22,1.19,11.61%,27.53,1.73,1.74,15.55%
2640,跨境通,SZ,互联网电商,12.9,1.57,1.57,10.57%,54.37,-4.17,-3.48,11.59%,57.19,-4.79,-4.44,11.04%
2263,大东南,SZ,塑料,3.08,432.05,432.05,11.85%,12.3,1846.26,1846.26,11.55%,13.25,1832.34,1832.34,10.22%
600512,腾达建设,SH,基础建设,8,3975.65,3935.97,9.15%,48.45,3073.52,999.26,11.55%,37.18,2599.98,2482.27,11.54%
603615,茶花股份,SH,家居用品,5.31,501.47,501.47,8.87%,12.69,640.58,640.58,11.55%,5.6,-3750.47,-3750.47,20.25%
603713,密尔克卫,SH,物流,37.44,1.84,2.2,11.09%,133.35,6.27,7.45,11.54%,121.18,5.65,6.53,11.42%
603077,和邦生物,SH,农化制品,13.88,1.74,1.72,24.37%,71.88,-5.36,-7.13,11.52%,85.47,3146.47,-7074.46,7.80%
301522,上大股份,SZ,金属新材料,6.05,2408.84,2408.84,12.16%,24.07,1.01,1.01,11.50%,25.08,1.62,1.62,13.91%
301418,协昌科技,SZ,自动化设备,1.18,848.85,835.34,11.52%,3.78,494.25,389.97,11.47%,3.3,3704.77,3665.5,18.99%
603118,共进股份,SH,通信设备,21.79,2444.99,2444.99,10.70%,91.98,7778.28,7778.28,11.47%,83.76,-7994.63,-9078.07,11.54%
2962,五方光电,SZ,光学光电子,3.13,404.11,376.64,10.83%,11.78,3713.17,3640.24,11.45%,10.84,6512.21,6075.39,15.49%
300671,富满微,SZ,半导体,2.69,2052.08,2052.08,20.57%,8.52,-1.83,-1.83,11.45%,6.82,-2.42,-2.42,10.23%
1202,炬申股份,SZ,物流,4.37,880.53,404.91,9.85%,18.89,7247.94,5108.38,11.44%,10.4,8157.11,7267.18,18.60%
2160,常铝股份,SZ,工业金属,18.24,1270.79,1220.78,12.22%,84.7,6953.83,7363.67,11.44%,78.47,6498.24,7197.94,12.63%
600027,XD华电国,SH,电力,304.73,17.89,24.64,12.63%,1260.13,60.7,82.17,11.44%,1415.02,59.87,75.1,8.32%
600737,中粮糖业,SH,农产品加工,43,2.16,2.24,10.97%,265.11,9.51,9.58,11.41%,324.97,17.13,17.44,12.51%
